id,dataSet,dataSetLabel,indicator,periodType,periodFrom,periodTo,countryKey,countryLabel,bzKey,bzShort,bzLong,operatorKey,operatorLabel,tsoEicCode,directionKey,adjacentSystemsKey,adjacentSystemsLabel,year,month,day,unit,value,countPointPresents,flowStatus,pointsNames,lastUpdateDateTime
1AggregatesCZCZ---------CZ-TSO-0001entryStorage2020-01-27T00:00:00+00:002020-01-28T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2020-01-27 06:00","2020-01-28 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,Storage,Storage,2020,1,27,kWh/d,283996372,3,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2020-01-28 12:28"
"1AggregatesCZCZ---------CZ-TSO-0001entryStorage2020-01-27T00:00:00+00:002020-01-28T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2020-01-27 06:00","2020-01-28 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,Storage,Storage,2020,1,27,kWh/d,298472850,2,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2020-01-28 12:28"
1AggregatesCZCZ---------CZ-TSO-0001entryStorage2020-01-28T00:00:00+00:002020-01-29T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2020-01-28 06:00","2020-01-29 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,Storage,Storage,2020,1,28,kWh/d,299982647,3,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2020-01-29 12:37"
"1AggregatesCZCZ---------CZ-TSO-0001entryStorage2020-01-28T00:00:00+00:002020-01-29T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2020-01-28 06:00","2020-01-29 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,Storage,Storage,2020,1,28,kWh/d,294536916,2,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2020-01-29 12:37"
1AggregatesCZCZ---------CZ-TSO-0001entryStorage2020-01-29T00:00:00+00:002020-01-30T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2020-01-29 06:00","2020-01-30 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,Storage,Storage,2020,1,29,kWh/d,306358047,3,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2020-01-30 12:33"
"1AggregatesCZCZ---------CZ-TSO-0001entryStorage2020-01-29T00:00:00+00:002020-01-30T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2020-01-29 06:00","2020-01-30 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,Storage,Storage,2020,1,29,kWh/d,304358928,2,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2020-01-30 12:33"
1AggregatesCZCZ---------CZ-TSO-0001entryStorage2020-01-30T00:00:00+00:002020-01-31T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2020-01-30 06:00","2020-01-31 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,Storage,Storage,2020,1,30,kWh/d,267245938,3,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2020-01-31 12:32"
"1AggregatesCZCZ---------CZ-TSO-0001entryStorage2020-01-30T00:00:00+00:002020-01-31T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2020-01-30 06:00","2020-01-31 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,Storage,Storage,2020,1,30,kWh/d,285358017,2,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2020-01-31 12:33"
"1AggregatesCZCZ---------CZ-TSO-0001entryStorage2020-01-31T00:00:00+00:002020-02-01T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2020-01-31 06:00","2020-02-01 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,Storage,Storage,2020,1,31,kWh/d,226667101,2,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2020-02-01 12:32"
1AggregatesCZCZ---------CZ-TSO-0001entryStorage2020-01-31T00:00:00+00:002020-02-01T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2020-01-31 06:00","2020-02-01 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,Storage,Storage,2020,1,31,kWh/d,248622947,3,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2020-02-01 12:32"
1AggregatesCZCZ---------CZ-TSO-0001entryStorage2020-02-01T00:00:00+00:002020-02-02T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2020-02-01 06:00","2020-02-02 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,Storage,Storage,2020,2,1,kWh/d,137000541,3,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2020-02-02 12:56"
"1AggregatesCZCZ---------CZ-TSO-0001entryStorage2020-02-01T00:00:00+00:002020-02-02T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2020-02-01 06:00","2020-02-02 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,Storage,Storage,2020,2,1,kWh/d,143791838,2,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2020-03-10 17:03"
"1AggregatesCZCZ---------CZ-TSO-0001entryStorage2020-02-02T00:00:00+00:002020-02-03T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2020-02-02 06:00","2020-02-03 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,Storage,Storage,2020,2,2,kWh/d,133151253,2,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2020-03-10 17:03"
1AggregatesCZCZ---------CZ-TSO-0001entryStorage2020-02-02T00:00:00+00:002020-02-03T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2020-02-02 06:00","2020-02-03 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,Storage,Storage,2020,2,2,kWh/d,128638450,3,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2020-02-03 12:25"
"1AggregatesCZCZ---------CZ-TSO-0001entryStorage2020-02-03T00:00:00+00:002020-02-04T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2020-02-03 06:00","2020-02-04 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,Storage,Storage,2020,2,3,kWh/d,136576309,2,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2020-03-10 17:03"
1AggregatesCZCZ---------CZ-TSO-0001entryStorage2020-02-03T00:00:00+00:002020-02-04T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2020-02-03 06:00","2020-02-04 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,Storage,Storage,2020,2,3,kWh/d,153358475,3,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2020-02-04 12:32"
"1AggregatesCZCZ---------CZ-TSO-0001entryStorage2020-02-04T00:00:00+00:002020-02-05T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2020-02-04 06:00","2020-02-05 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,Storage,Storage,2020,2,4,kWh/d,217418594,2,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2020-03-10 17:03"
1AggregatesCZCZ---------CZ-TSO-0001entryStorage2020-02-04T00:00:00+00:002020-02-05T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2020-02-04 06:00","2020-02-05 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,Storage,Storage,2020,2,4,kWh/d,206280878,3,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2020-02-05 12:22"
1AggregatesCZCZ---------CZ-TSO-0001entryStorage2020-02-05T00:00:00+00:002020-02-06T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2020-02-05 06:00","2020-02-06 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,Storage,Storage,2020,2,5,kWh/d,216053247,3,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2020-02-06 15:19"
"1AggregatesCZCZ---------CZ-TSO-0001entryStorage2020-02-05T00:00:00+00:002020-02-06T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2020-02-05 06:00","2020-02-06 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,Storage,Storage,2020,2,5,kWh/d,243282377,2,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2020-03-10 17:03"
1AggregatesCZCZ---------CZ-TSO-0001entryStorage2020-02-06T00:00:00+00:002020-02-07T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2020-02-06 06:00","2020-02-07 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,Storage,Storage,2020,2,6,kWh/d,223857074,3,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2020-02-07 12:33"
"1AggregatesCZCZ---------CZ-TSO-0001entryStorage2020-02-06T00:00:00+00:002020-02-07T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2020-02-06 06:00","2020-02-07 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,Storage,Storage,2020,2,6,kWh/d,260012140,2,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2020-03-10 17:03"
1AggregatesCZCZ---------CZ-TSO-0001entryStorage2020-02-07T00:00:00+00:002020-02-08T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2020-02-07 06:00","2020-02-08 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,Storage,Storage,2020,2,7,kWh/d,195667558,3,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2020-02-08 12:25"
"1AggregatesCZCZ---------CZ-TSO-0001entryStorage2020-02-07T00:00:00+00:002020-02-08T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2020-02-07 06:00","2020-02-08 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,Storage,Storage,2020,2,7,kWh/d,210653339,2,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2020-03-10 17:03"
"1AggregatesCZCZ---------CZ-TSO-0001entryStorage2020-02-08T00:00:00+00:002020-02-09T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2020-02-08 06:00","2020-02-09 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,Storage,Storage,2020,2,8,kWh/d,155466290,2,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2020-03-10 17:03"
1AggregatesCZCZ---------CZ-TSO-0001entryStorage2020-02-08T00:00:00+00:002020-02-09T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2020-02-08 06:00","2020-02-09 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,Storage,Storage,2020,2,8,kWh/d,165415860,3,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2020-02-09 12:46"
1AggregatesCZCZ---------CZ-TSO-0001entryStorage2020-02-09T00:00:00+00:002020-02-10T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2020-02-09 06:00","2020-02-10 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,Storage,Storage,2020,2,9,kWh/d,159850211,3,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2020-02-10 12:32"
"1AggregatesCZCZ---------CZ-TSO-0001entryStorage2020-02-09T00:00:00+00:002020-02-10T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2020-02-09 06:00","2020-02-10 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,Storage,Storage,2020,2,9,kWh/d,151104741,2,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2020-03-10 17:03"
"1AggregatesCZCZ---------CZ-TSO-0001entryStorage2020-02-10T00:00:00+00:002020-02-11T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2020-02-10 06:00","2020-02-11 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,Storage,Storage,2020,2,10,kWh/d,158304844,2,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2020-03-10 17:03"
1AggregatesCZCZ---------CZ-TSO-0001entryStorage2020-02-10T00:00:00+00:002020-02-11T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2020-02-10 06:00","2020-02-11 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,Storage,Storage,2020,2,10,kWh/d,150443042,3,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2020-02-11 12:34"
"1AggregatesCZCZ---------CZ-TSO-0001entryStorage2020-02-11T00:00:00+00:002020-02-12T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2020-02-11 06:00","2020-02-12 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,Storage,Storage,2020,2,11,kWh/d,163794479,2,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2020-03-10 17:03"
1AggregatesCZCZ---------CZ-TSO-0001entryStorage2020-02-11T00:00:00+00:002020-02-12T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2020-02-11 06:00","2020-02-12 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,Storage,Storage,2020,2,11,kWh/d,136207573,3,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2020-02-12 13:26"
1AggregatesCZCZ---------CZ-TSO-0001entryStorage2020-02-12T00:00:00+00:002020-02-13T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2020-02-12 06:00","2020-02-13 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,Storage,Storage,2020,2,12,kWh/d,159119964,3,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2020-02-13 12:52"
"1AggregatesCZCZ---------CZ-TSO-0001entryStorage2020-02-12T00:00:00+00:002020-02-13T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2020-02-12 06:00","2020-02-13 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,Storage,Storage,2020,2,12,kWh/d,160347706,2,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2020-03-10 17:03"
"1AggregatesCZCZ---------CZ-TSO-0001entryStorage2020-02-13T00:00:00+00:002020-02-14T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2020-02-13 06:00","2020-02-14 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,Storage,Storage,2020,2,13,kWh/d,172029085,2,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2020-03-10 17:03"
1AggregatesCZCZ---------CZ-TSO-0001entryStorage2020-02-13T00:00:00+00:002020-02-14T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2020-02-13 06:00","2020-02-14 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,Storage,Storage,2020,2,13,kWh/d,185676178,3,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2020-02-14 12:26"
"1AggregatesCZCZ---------CZ-TSO-0001entryStorage2020-02-14T00:00:00+00:002020-02-15T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2020-02-14 06:00","2020-02-15 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,Storage,Storage,2020,2,14,kWh/d,143290648,2,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2020-03-10 17:03"
1AggregatesCZCZ---------CZ-TSO-0001entryStorage2020-02-14T00:00:00+00:002020-02-15T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2020-02-14 06:00","2020-02-15 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,Storage,Storage,2020,2,14,kWh/d,157007419,3,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2020-02-15 12:40"
1AggregatesCZCZ---------CZ-TSO-0001entryStorage2020-02-15T00:00:00+00:002020-02-16T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2020-02-15 06:00","2020-02-16 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,Storage,Storage,2020,2,15,kWh/d,92071026,3,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2020-02-16 12:37"
"1AggregatesCZCZ---------CZ-TSO-0001entryStorage2020-02-15T00:00:00+00:002020-02-16T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2020-02-15 06:00","2020-02-16 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,Storage,Storage,2020,2,15,kWh/d,102092254,2,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2020-03-10 17:03"
"1AggregatesCZCZ---------CZ-TSO-0001entryStorage2020-02-16T00:00:00+00:002020-02-17T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2020-02-16 06:00","2020-02-17 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,Storage,Storage,2020,2,16,kWh/d,75653382,2,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2020-03-10 17:03"
1AggregatesCZCZ---------CZ-TSO-0001entryStorage2020-02-16T00:00:00+00:002020-02-17T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2020-02-16 06:00","2020-02-17 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,Storage,Storage,2020,2,16,kWh/d,87967934,3,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2020-02-17 13:12"
"1AggregatesCZCZ---------CZ-TSO-0001entryStorage2020-02-17T00:00:00+00:002020-02-18T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2020-02-17 06:00","2020-02-18 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,Storage,Storage,2020,2,17,kWh/d,117162303,2,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2020-03-10 17:03"
1AggregatesCZCZ---------CZ-TSO-0001entryStorage2020-02-17T00:00:00+00:002020-02-18T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2020-02-17 06:00","2020-02-18 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,Storage,Storage,2020,2,17,kWh/d,132579259,3,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2020-02-18 12:48"
"1AggregatesCZCZ---------CZ-TSO-0001entryStorage2020-02-18T00:00:00+00:002020-02-19T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2020-02-18 06:00","2020-02-19 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,Storage,Storage,2020,2,18,kWh/d,110609427,2,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2020-03-10 17:03"
1AggregatesCZCZ---------CZ-TSO-0001entryStorage2020-02-18T00:00:00+00:002020-02-19T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2020-02-18 06:00","2020-02-19 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,Storage,Storage,2020,2,18,kWh/d,110187423,3,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2020-02-19 14:06"
"1AggregatesCZCZ---------CZ-TSO-0001entryStorage2020-02-19T00:00:00+00:002020-02-20T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2020-02-19 06:00","2020-02-20 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,Storage,Storage,2020,2,19,kWh/d,106022863,2,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2020-03-10 17:03"
1AggregatesCZCZ---------CZ-TSO-0001entryStorage2020-02-19T00:00:00+00:002020-02-20T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2020-02-19 06:00","2020-02-20 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,Storage,Storage,2020,2,19,kWh/d,117379986,3,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2020-02-20 12:45"
1AggregatesCZCZ---------CZ-TSO-0001entryStorage2020-02-20T00:00:00+00:002020-02-21T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2020-02-20 06:00","2020-02-21 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,Storage,Storage,2020,2,20,kWh/d,184527648,3,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2020-02-21 12:54"
"1AggregatesCZCZ---------CZ-TSO-0001entryStorage2020-02-20T00:00:00+00:002020-02-21T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2020-02-20 06:00","2020-02-21 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,Storage,Storage,2020,2,20,kWh/d,136074285,2,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2020-03-10 17:03"
1AggregatesCZCZ---------CZ-TSO-0001entryStorage2020-02-21T00:00:00+00:002020-02-22T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2020-02-21 06:00","2020-02-22 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,Storage,Storage,2020,2,21,kWh/d,153337062,3,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2020-02-22 12:42"
"1AggregatesCZCZ---------CZ-TSO-0001entryStorage2020-02-21T00:00:00+00:002020-02-22T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2020-02-21 06:00","2020-02-22 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,Storage,Storage,2020,2,21,kWh/d,124419218,2,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2020-03-10 17:03"
