id,dataSet,dataSetLabel,indicator,periodType,periodFrom,periodTo,countryKey,countryLabel,bzKey,bzShort,bzLong,operatorKey,operatorLabel,tsoEicCode,directionKey,adjacentSystemsKey,adjacentSystemsLabel,year,month,day,unit,value,countPointPresents,flowStatus,pointsNames,lastUpdateDateTime
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-09-24T00:00:00+00:002025-09-25T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-09-24 06:00","2025-09-25 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,9,24,kWh/d,7817256,1,Provisionnal,Lanžhot,"2025-11-14 14:59"
1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-09-24T00:00:00+00:002025-09-25T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-09-24 06:00","2025-09-25 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,9,24,kWh/d,3165384,1,Provisionnal,Lanžhot,"2025-10-10 17:41"
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-09-25T00:00:00+00:002025-09-26T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-09-25 06:00","2025-09-26 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,9,25,kWh/d,0,1,Provisionnal,Lanžhot,"2025-11-14 14:59"
1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-09-25T00:00:00+00:002025-09-26T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-09-25 06:00","2025-09-26 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,9,25,kWh/d,3615384,1,Provisionnal,Lanžhot,"2025-10-10 17:41"
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-09-26T00:00:00+00:002025-09-27T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-09-26 06:00","2025-09-27 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,9,26,kWh/d,17908293,1,Provisionnal,Lanžhot,"2025-11-14 14:59"
1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-09-26T00:00:00+00:002025-09-27T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-09-26 06:00","2025-09-27 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,9,26,kWh/d,3615384,1,Provisionnal,Lanžhot,"2025-10-10 17:41"
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-09-27T00:00:00+00:002025-09-28T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-09-27 06:00","2025-09-28 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,9,27,kWh/d,0,1,Provisionnal,Lanžhot,"2025-11-14 14:59"
1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-09-27T00:00:00+00:002025-09-28T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-09-27 06:00","2025-09-28 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,9,27,kWh/d,3615384,1,Provisionnal,Lanžhot,"2025-10-10 17:41"
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-09-28T00:00:00+00:002025-09-29T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-09-28 06:00","2025-09-29 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,9,28,kWh/d,0,1,Provisionnal,Lanžhot,"2025-11-14 14:59"
1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-09-28T00:00:00+00:002025-09-29T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-09-28 06:00","2025-09-29 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,9,28,kWh/d,3615384,1,Provisionnal,Lanžhot,"2025-10-10 17:41"
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-09-29T00:00:00+00:002025-09-30T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-09-29 06:00","2025-09-30 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,9,29,kWh/d,0,1,Provisionnal,Lanžhot,"2025-11-14 14:59"
1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-09-29T00:00:00+00:002025-09-30T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-09-29 06:00","2025-09-30 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,9,29,kWh/d,2915384,1,Provisionnal,Lanžhot,"2025-10-10 17:41"
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-09-30T00:00:00+00:002025-10-01T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-09-30 06:00","2025-10-01 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,9,30,kWh/d,9813842,1,Provisionnal,Lanžhot,"2025-11-14 14:59"
1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-09-30T00:00:00+00:002025-10-01T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-09-30 06:00","2025-10-01 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,9,30,kWh/d,3615384,1,Provisionnal,Lanžhot,"2025-10-10 17:41"
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-10-01T00:00:00+00:002025-10-02T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-10-01 06:00","2025-10-02 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,10,1,kWh/d,26928843,1,Provisionnal,Lanžhot,"2025-11-14 17:37"
1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-10-01T00:00:00+00:002025-10-02T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-10-01 06:00","2025-10-02 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,10,1,kWh/d,32935200,1,Provisionnal,Lanžhot,"2025-11-14 16:15"
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-10-02T00:00:00+00:002025-10-03T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-10-02 06:00","2025-10-03 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,10,2,kWh/d,28792291,1,Provisionnal,Lanžhot,"2025-11-14 17:37"
1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-10-02T00:00:00+00:002025-10-03T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-10-02 06:00","2025-10-03 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,10,2,kWh/d,32983200,1,Provisionnal,Lanžhot,"2025-11-14 16:15"
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-10-03T00:00:00+00:002025-10-04T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-10-03 06:00","2025-10-04 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,10,3,kWh/d,32089873,1,Provisionnal,Lanžhot,"2025-11-14 17:37"
1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-10-03T00:00:00+00:002025-10-04T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-10-03 06:00","2025-10-04 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,10,3,kWh/d,32887200,1,Provisionnal,Lanžhot,"2025-11-14 16:15"
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-10-04T00:00:00+00:002025-10-05T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-10-04 06:00","2025-10-05 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,10,4,kWh/d,34375542,1,Provisionnal,Lanžhot,"2025-11-14 17:37"
1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-10-04T00:00:00+00:002025-10-05T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-10-04 06:00","2025-10-05 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,10,4,kWh/d,32983200,1,Provisionnal,Lanžhot,"2025-11-14 16:15"
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-10-05T00:00:00+00:002025-10-06T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-10-05 06:00","2025-10-06 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,10,5,kWh/d,31467305,1,Provisionnal,Lanžhot,"2025-11-14 17:37"
1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-10-05T00:00:00+00:002025-10-06T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-10-05 06:00","2025-10-06 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,10,5,kWh/d,32783200,1,Provisionnal,Lanžhot,"2025-11-14 16:15"
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-10-06T00:00:00+00:002025-10-07T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-10-06 06:00","2025-10-07 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,10,6,kWh/d,28233962,1,Provisionnal,Lanžhot,"2025-11-14 17:37"
1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-10-06T00:00:00+00:002025-10-07T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-10-06 06:00","2025-10-07 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,10,6,kWh/d,32983200,1,Provisionnal,Lanžhot,"2025-11-14 16:15"
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-10-07T00:00:00+00:002025-10-08T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-10-07 06:00","2025-10-08 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,10,7,kWh/d,35080546,1,Provisionnal,Lanžhot,"2025-11-14 17:37"
1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-10-07T00:00:00+00:002025-10-08T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-10-07 06:00","2025-10-08 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,10,7,kWh/d,31108200,1,Provisionnal,Lanžhot,"2025-11-14 16:15"
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-10-08T00:00:00+00:002025-10-09T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-10-08 06:00","2025-10-09 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,10,8,kWh/d,32915500,1,Provisionnal,Lanžhot,"2025-11-14 17:37"
1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-10-08T00:00:00+00:002025-10-09T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-10-08 06:00","2025-10-09 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,10,8,kWh/d,30835200,1,Provisionnal,Lanžhot,"2025-11-14 16:15"
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-10-09T00:00:00+00:002025-10-10T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-10-09 06:00","2025-10-10 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,10,9,kWh/d,29712291,1,Provisionnal,Lanžhot,"2025-11-14 17:37"
1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-10-09T00:00:00+00:002025-10-10T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-10-09 06:00","2025-10-10 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,10,9,kWh/d,31350700,1,Provisionnal,Lanžhot,"2025-11-14 16:15"
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-10-10T00:00:00+00:002025-10-11T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-10-10 06:00","2025-10-11 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,10,10,kWh/d,29927509,1,Provisionnal,Lanžhot,"2025-11-14 17:37"
1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-10-10T00:00:00+00:002025-10-11T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-10-10 06:00","2025-10-11 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,10,10,kWh/d,31963872,1,Provisionnal,Lanžhot,"2025-11-14 16:15"
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-10-11T00:00:00+00:002025-10-12T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-10-11 06:00","2025-10-12 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,10,11,kWh/d,29936040,1,Provisionnal,Lanžhot,"2025-11-14 17:37"
1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-10-11T00:00:00+00:002025-10-12T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-10-11 06:00","2025-10-12 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,10,11,kWh/d,31003872,1,Provisionnal,Lanžhot,"2025-11-14 16:15"
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-10-12T00:00:00+00:002025-10-13T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-10-12 06:00","2025-10-13 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,10,12,kWh/d,34098245,1,Provisionnal,Lanžhot,"2025-11-14 17:37"
1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-10-12T00:00:00+00:002025-10-13T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-10-12 06:00","2025-10-13 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,10,12,kWh/d,31003872,1,Provisionnal,Lanžhot,"2025-11-14 16:15"
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-10-13T00:00:00+00:002025-10-14T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-10-13 06:00","2025-10-14 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,10,13,kWh/d,31095681,1,Provisionnal,Lanžhot,"2025-11-14 17:37"
1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-10-13T00:00:00+00:002025-10-14T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-10-13 06:00","2025-10-14 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,10,13,kWh/d,32203872,1,Provisionnal,Lanžhot,"2025-11-14 16:15"
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-10-14T00:00:00+00:002025-10-15T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-10-14 06:00","2025-10-15 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,10,14,kWh/d,33722253,1,Provisionnal,Lanžhot,"2025-11-14 17:37"
1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-10-14T00:00:00+00:002025-10-15T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-10-14 06:00","2025-10-15 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,10,14,kWh/d,32451872,1,Provisionnal,Lanžhot,"2025-11-14 16:15"
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-10-15T00:00:00+00:002025-10-16T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-10-15 06:00","2025-10-16 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,10,15,kWh/d,31611906,1,Provisionnal,Lanžhot,"2025-11-14 17:37"
1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-10-15T00:00:00+00:002025-10-16T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-10-15 06:00","2025-10-16 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,10,15,kWh/d,32577872,1,Provisionnal,Lanžhot,"2025-11-14 16:15"
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-10-16T00:00:00+00:002025-10-17T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-10-16 06:00","2025-10-17 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,10,16,kWh/d,30727283,1,Provisionnal,Lanžhot,"2025-11-14 17:37"
1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-10-16T00:00:00+00:002025-10-17T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-10-16 06:00","2025-10-17 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,10,16,kWh/d,31519872,1,Provisionnal,Lanžhot,"2025-11-14 16:15"
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-10-17T00:00:00+00:002025-10-18T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-10-17 06:00","2025-10-18 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,10,17,kWh/d,34263251,1,Provisionnal,Lanžhot,"2025-11-14 17:37"
1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-10-17T00:00:00+00:002025-10-18T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-10-17 06:00","2025-10-18 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,10,17,kWh/d,32971872,1,Provisionnal,Lanžhot,"2025-11-14 16:15"
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-10-18T00:00:00+00:002025-10-19T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-10-18 06:00","2025-10-19 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,10,18,kWh/d,32847366,1,Provisionnal,Lanžhot,"2025-11-14 17:37"
1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-10-18T00:00:00+00:002025-10-19T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-10-18 06:00","2025-10-19 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,10,18,kWh/d,32571864,1,Provisionnal,Lanžhot,"2025-11-14 16:15"
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-10-19T00:00:00+00:002025-10-20T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-10-19 06:00","2025-10-20 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,10,19,kWh/d,31107184,1,Provisionnal,Lanžhot,"2025-11-14 17:37"
1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-10-19T00:00:00+00:002025-10-20T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-10-19 06:00","2025-10-20 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,10,19,kWh/d,32971872,1,Provisionnal,Lanžhot,"2025-11-14 16:15"
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-10-20T00:00:00+00:002025-10-21T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-10-20 06:00","2025-10-21 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,10,20,kWh/d,34404607,1,Provisionnal,Lanžhot,"2025-11-14 17:37"
1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-10-20T00:00:00+00:002025-10-21T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-10-20 06:00","2025-10-21 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,10,20,kWh/d,32971872,1,Provisionnal,Lanžhot,"2025-11-14 16:15"
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-10-21T00:00:00+00:002025-10-22T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-10-21 06:00","2025-10-22 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,10,21,kWh/d,34697951,1,Provisionnal,Lanžhot,"2025-11-14 17:37"
1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-10-21T00:00:00+00:002025-10-22T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-10-21 06:00","2025-10-22 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,10,21,kWh/d,32971872,1,Provisionnal,Lanžhot,"2025-11-14 16:15"
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionSK---------2025-10-22T00:00:00+00:002025-10-23T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-10-22 06:00","2025-10-23 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionSK---------,Slovakia,2025,10,22,kWh/d,31094145,1,Provisionnal,Lanžhot,"2025-11-14 17:37"
